1 31.0 15.0 4.0 18.0 0.24 0.25 0.1 0.08 0.0 0.85 0.51 0.71 0.57 0.0 0.06 0.49 0.6 0.22 0.0 0.2 0.01 0.47 0.21 0.0
1 8.0 11.0 31.0 19.0 0.83 0.96 0.33 0.89 0.0 0.05 0.02 0.44 0.44 0.0 0.84 1.0 0.8 0.93 0.0 0.34 0.25 0.11 0.33 0.0
1 17.0 4.0 21.0 17.0 0.85 0.74 0.86 0.76 0.0 0.6 0.87 0.78 0.45 0.0 0.48 0.37 0.75 0.14 0.0 0.98 0.92 0.9 0.39 0.0
1 53.0 26.0 23.0 17.0 0.73 0.62 0.05 0.8 0.0 0.99 0.67 0.01 0.47 0.0 0.12 0.69 0.96 0.81 0.0 0.92 0.34 0.59 0.03 0.0
0 52.0 27.0 12.0 16.0 0.66 0.96 0.83 0.9 0.0 0.93 0.58 0.88 0.52 0.0 0.04 0.8 0.86 0.56 0.0 0.15 0.16 0.87 0.87 0.0
1 23.0 11.0 6.0 7.0 0.97 0.56 0.76 0.98 0.0 0.53 0.02 0.44 0.83 0.0 0.6 0.78 0.4 0.47 0.0 0.02 0.99 0.08 0.3 0.0
0 29.0 10.0 19.0 30.0 0.02 0.06 0.46 1.0 0.0 0.51 0.74 0.03 0.91 0.0 0.89 0.24 0.68 0.92 0.0 0.74 0.41 0.06 0.87 0.0
0 8.0 0.0 27.0 23.0 0.24 0.29 0.17 0.01 0.0 0.33 0.28 0.21 0.52 0.0 0.94 0.95 0.32 0.96 0.0 0.63 0.03 0.42 0.28 0.0
1 25.0 1.0 16.0 10.0 0.47 0.35 0.32 0.1 0.0 0.5 0.13 0.28 0.3 0.0 0.6 0.34 0.99 0.26 0.0 0.46 0.13 0.57 0.63 0.0
0 17.0 2.0 8.0 21.0 0.94 0.92 0.63 0.98 0.0 0.88 0.34 0.52 0.04 0.0 0.14 0.74 0.11 0.4 0.0 0.71 0.34 0.95 0.14 0.0
1 31.0 31.0 22.0 12.0 0.67 0.24 0.81 0.88 0.0 0.5 0.42 0.73 0.52 0.0 0.16 0.77 0.79 0.62 0.0 0.73 0.47 0.27 0.8 0.0
1 8.0 18.0 18.0 2.0 0.17 0.8 0.27 0.22 0.0 0.56 0.15 0.87 0.71 0.0 0.11 0.34 0.62 0.13 0.0 0.13 0.12 0.85 0.8 0.0
1 24.0 7.0 30.0 9.0 0.26 0.4 0.29 0.34 0.0 0.9 0.62 0.74 0.24 0.0 0.0 0.09 0.92 0.67 0.0 0.01 0.28 0.12 0.7 0.0
0 46.0 6.0 18.0 19.0 0.9 0.79 0.66 0.68 0.0 0.86 0.87 0.82 0.83 0.0 0.78 0.63 0.21 0.97 0.0 0.69 0.75 0.61 0.7 0.0
1 19.0 29.0 28.0 26.0 0.75 0.32 0.41 0.16 0.0 0.03 0.72 0.19 0.64 0.0 0.63 0.53 0.97 0.02 0.0 0.92 0.37 0.42 0.69 0.0
1 32.0 17.0 9.0 17.0 0.13 0.52 0.33 0.74 0.0 0.33 0.83 0.38 0.42 0.0 0.05 0.5 0.48 0.97 0.0 0.66 0.61 0.92 0.25 0.0
0 39.0 15.0 11.0 11.0 0.9 0.47 0.05 0.46 0.0 0.84 0.46 0.54 0.09 0.0 0.93 0.61 0.68 0.37 0.0 0.14 0.33 0.94 0.65 0.0
0 44.0 4.0 16.0 5.0 0.39 0.5 0.48 0.7 0.0 0.07 0.64 0.71 0.62 0.0 0.47 0.99 0.98 0.27 0.0 0.54 0.16 0.58 0.11 0.0
1 11.0 4.0 6.0 0.0 0.59 0.16 0.73 0.94 0.0 0.86 0.49 0.16 0.76 0.0 0.71 0.05 0.4 0.31 0.0 0.88 0.55 0.3 0.1 0.0
0 24.0 12.0 2.0 13.0 0.8 0.05 0.89 0.12 0.0 0.91 0.9 0.47 0.97 0.0 0.14 0.55 0.92 0.74 0.0 0.3 0.6 0.29 0.6 0.0
0 3.0 7.0 13.0 17.0 0.87 0.33 0.42 0.96 0.0 0.19 0.54 0.97 0.34 0.0 0.66 0.28 0.21 0.29 0.0 0.94 0.01 0.1 0.19 0.0
0 13.0 17.0 24.0 30.0 0.55 0.14 0.6 0.2 0.0 0.31 0.28 0.29 0.69 0.0 0.64 0.68 0.98 0.58 0.0 0.98 0.12 0.01 0.04 0.0
0 31.0 12.0 28.0 24.0 0.09 0.92 0.13 0.6 0.0 0.44 0.34 0.82 0.05 0.0 0.95 0.19 0.73 0.36 0.0 0.76 0.86 0.5 0.49 0.0
0 43.0 30.0 5.0 12.0 0.88 0.38 0.2 0.91 0.0 0.43 0.17 0.95 0.48 0.0 0.18 0.01 0.15 0.93 0.0 0.47 0.32 0.57 0.58 0.0
1 3.0 23.0 16.0 26.0 0.2 0.98 0.28 0.01 0.0 0.95 0.28 0.86 0.27 0.0 0.84 0.07 0.23 0.77 0.0 0.7 0.63 0.1 0.2 0.0
0 41.0 13.0 13.0 13.0 0.72 0.48 0.22 0.88 0.0 0.79 0.29 0.55 0.3 0.0 0.21 0.94 0.05 0.41 0.0 0.84 0.91 0.0 0.82 0.0
0 51.0 7.0 29.0 15.0 0.68 0.37 0.18 0.43 0.0 0.54 0.7 0.8 0.86 0.0 0.92 0.21 0.05 0.06 0.0 0.89 0.14 0.76 0.75 0.0
0 32.0 14.0 2.0 1.0 0.49 0.78 0.08 1.0 0.0 0.77 0.7 0.48 0.56 0.0 0.68 0.97 0.6 0.82 0.0 0.84 0.86 0.37 0.82 0.0
0 46.0 5.0 4.0 21.0 0.05 0.71 0.3 0.12 0.0 0.41 0.42 0.28 0.51 0.0 0.91 0.14 0.65 0.68 0.0 0.89 0.38 0.38 0.73 0.0
0 33.0 8.0 25.0 11.0 0.56 0.88 0.82 0.52 0.0 0.35 0.09 0.4 0.98 0.0 0.48 0.85 0.63 0.98 0.0 0.08 0.54 0.07 0.42 0.0
0 5.0 12.0 0.0 21.0 0.58 0.93 0.19 0.0 0.0 0.58 0.6 0.53 0.05 0.0 0.73 0.51 0.46 0.46 0.0 0.16 0.07 0.89 0.65 0.0
0 49.0 13.0 26.0 14.0 0.88 0.01 0.27 0.64 0.0 0.44 0.03 0.37 0.07 0.0 0.94 0.21 0.09 0.32 0.0 0.31 0.35 0.8 0.74 0.0
0 48.0 5.0 20.0 20.0 0.0 0.26 0.91 0.78 0.0 0.33 0.3 0.11 0.1 0.0 0.59 0.68 1.0 0.08 0.0 0.94 0.58 0.93 0.28 0.0
1 23.0 17.0 24.0 13.0 0.23 0.83 0.62 0.23 0.0 0.75 0.91 0.07 0.59 0.0 0.63 0.39 0.19 0.33 0.0 0.27 0.15 0.94 0.69 0.0
1 24.0 15.0 13.0 15.0 0.11 0.56 0.98 0.78 0.0 0.14 0.31 0.15 0.13 0.0 0.07 0.49 0.63 0.21 0.0 0.46 0.04 0.61 0.99 0.0
1 34.0 0.0 15.0 7.0 0.88 0.54 0.44 0.74 0.0 0.58 0.6 0.47 0.74 0.0 0.26 0.83 0.19 0.08 0.0 0.6 0.56 0.55 0.09 0.0
1 3.0 4.0 11.0 28.0 0.06 0.91 0.35 0.01 0.0 0.88 0.24 0.9 0.79 0.0 0.59 0.25 0.68 0.82 0.0 0.15 0.85 0.32 0.78 0.0
0 16.0 15.0 6.0 0.0 0.81 0.35 0.9 0.53 0.0 0.26 0.0 0.53 0.06 0.0 0.11 0.56 0.78 0.96 0.0 0.31 0.09 0.59 0.69 0.0
1 50.0 9.0 24.0 5.0 0.35 0.5 0.02 0.9 0.0 0.09 0.33 0.7 0.99 0.0 0.27 0.13 0.05 0.82 0.0 0.57 0.81 0.99 0.35 0.0
1 13.0 10.0 30.0 11.0 0.73 0.46 0.23 0.98 0.0 0.48 0.18 0.31 0.41 0.0 0.83 0.9 0.14 0.32 0.0 0.35 0.23 0.76 0.16 0.0
1 3.0 26.0 11.0 14.0 0.15 0.11 0.86 0.15 0.0 0.42 0.85 0.06 0.53 0.0 0.2 0.62 0.78 0.29 0.0 0.6 0.89 0.4 0.75 0.0
0 49.0 19.0 18.0 5.0 0.44 0.6 0.48 0.1 0.0 0.0 0.33 0.56 0.73 0.0 0.88 0.53 0.34 0.02 0.0 0.98 0.68 0.43 0.61 0.0
0 19.0 1.0 10.0 22.0 0.1 0.49 0.97 0.89 0.0 0.99 0.61 0.71 0.54 0.0 0.62 0.18 0.16 0.05 0.0 0.33 0.94 0.4 0.28 0.0
0 14.0 19.0 20.0 27.0 0.48 0.57 0.29 0.38 0.0 0.67 0.5 0.27 0.28 0.0 0.54 0.58 0.85 0.25 0.0 0.9 0.4 0.14 0.58 0.0
0 49.0 11.0 12.0 21.0 0.1 0.3 0.03 0.88 0.0 0.51 0.46 0.14 0.1 0.0 0.55 0.09 0.82 0.36 0.0 0.2 0.85 0.83 0.85 0.0
0 14.0 18.0 15.0 15.0 0.69 0.36 0.87 0.88 0.0 0.06 0.76 0.54 0.75 0.0 0.3 0.16 0.24 0.07 0.0 0.62 0.87 0.63 0.44 0.0
1 28.0 28.0 26.0 7.0 0.91 0.36 0.2 0.35 0.0 0.22 0.26 0.08 0.29 0.0 0.91 0.88 0.11 0.26 0.0 0.6 0.78 0.75 0.75 0.0
0 18.0 15.0 10.0 16.0 0.56 0.53 0.83 0.34 0.0 0.16 0.84 0.79 0.46 0.0 0.88 0.95 0.03 0.26 0.0 0.15 0.5 0.53 0.32 0.0
0 44.0 5.0 25.0 23.0 0.18 0.42 0.15 0.37 0.0 0.2 0.43 0.78 0.92 0.0 0.13 0.13 0.66 0.38 0.0 0.22 0.47 0.06 0.58 0.0
1 48.0 13.0 9.0 4.0 0.69 0.98 0.87 0.99 0.0 0.69 0.79 0.32 0.8 0.0 0.15 0.9 0.87 0.64 0.0 0.09 0.01 0.38 0.2 0.0
0 51.0 7.0 22.0 3.0 0.28 0.6 0.43 0.76 0.0 0.7 0.67 0.56 0.75 0.0 0.39 0.66 0.66 0.81 0.0 0.26 0.13 0.61 0.52 0.0
0 29.0 25.0 16.0 14.0 0.01 0.7 0.21 0.59 0.0 0.56 0.39 0.14 0.49 0.0 0.81 0.99 0.81 0.19 0.0 0.19 0.99 0.39 0.95 0.0
0 36.0 22.0 22.0 10.0 0.49 0.37 0.4 0.88 0.0 0.12 0.48 0.82 0.43 0.0 0.9 0.37 0.37 0.72 0.0 1.0 0.07 0.46 0.68 0.0
1 23.0 11.0 14.0 14.0 0.28 0.16 0.24 0.22 0.0 0.21 0.84 0.24 0.77 0.0 0.65 0.09 0.17 0.68 0.0 0.32 0.76 0.45 0.48 0.0
0 32.0 2.0 12.0 29.0 0.44 0.5 0.51 0.52 0.0 0.14 0.37 0.88 0.55 0.0 0.29 0.23 0.08 0.86 0.0 0.63 0.2 0.9 0.59 0.0
0 38.0 12.0 21.0 6.0 0.93 0.31 0.99 0.53 0.0 0.79 0.78 0.72 0.41 0.0 0.82 0.67 0.09 0.28 0.0 0.15 0.93 0.64 0.32 0.0
1 46.0 0.0 7.0 17.0 0.26 0.81 0.3 0.5 0.0 0.58 0.96 0.62 0.61 0.0 0.36 0.02 0.4 0.9 0.0 0.61 0.01 0.36 0.44 0.0
0 8.0 8.0 2.0 12.0 0.19 0.05 0.5 0.46 0.0 0.83 0.33 0.16 0.54 0.0 0.85 0.41 0.58 0.84 0.0 0.85 0.83 0.22 0.44 0.0
1 23.0 12.0 20.0 27.0 0.37 0.59 0.27 0.81 0.0 0.04 0.96 0.89 0.27 0.0 0.13 0.93 0.14 0.19 0.0 0.58 0.79 0.71 0.11 0.0
0 47.0 15.0 23.0 6.0 0.19 0.85 0.86 0.64 0.0 0.4 0.08 0.01 0.25 0.0 0.9 0.05 0.89 0.29 0.0 0.23 0.85 0.09 0.73 0.0
1 2.0 25.0 12.0 21.0 0.5 0.49 0.82 0.54 0.0 0.37 0.22 0.21 0.34 0.0 0.96 0.79 0.65 0.77 0.0 0.29 0.51 0.22 0.35 0.0
0 22.0 11.0 26.0 10.0 0.99 0.7 0.3 0.99 0.0 0.96 0.67 0.93 0.97 0.0 0.45 0.98 0.31 0.85 0.0 0.31 0.9 0.12 0.31 0.0
1 16.0 0.0 2.0 7.0 0.88 0.43 0.02 0.31 0.0 0.49 0.38 0.0 0.87 0.0 0.15 0.45 0.26 0.89 0.0 0.3 0.22 0.05 0.53 0.0
0 30.0 22.0 11.0 2.0 0.54 0.06 0.19 0.62 0.0 0.77 0.48 0.29 0.22 0.0 0.01 0.42 0.24 0.65 0.0 0.25 0.73 0.01 0.82 0.0
1 26.0 6.0 13.0 7.0 0.23 0.36 0.58 0.37 0.0 0.11 0.15 0.68 0.02 0.0 0.73 0.2 0.13 0.93 0.0 0.84 0.75 0.11 0.25 0.0
0 44.0 10.0 30.0 25.0 0.16 0.85 0.85 0.94 0.0 0.17 0.99 0.96 0.35 0.0 0.32 0.07 0.83 0.58 0.0 0.33 0.83 0.68 0.99 0.0
1 14.0 3.0 11.0 28.0 0.08 0.91 0.45 0.05 0.0 0.19 0.49 0.69 0.15 0.0 0.76 0.26 0.48 0.26 0.0 0.92 0.61 0.83 0.59 0.0
0 36.0 26.0 6.0 12.0 0.83 0.4 0.51 0.09 0.0 0.98 0.65 0.52 0.92 0.0 0.88 0.23 0.51 0.98 0.0 0.51 0.7 0.93 0.17 0.0
0 27.0 2.0 3.0 7.0 0.95 0.02 0.47 0.17 0.0 0.4 0.99 0.23 0.27 0.0 0.61 0.61 0.01 0.64 0.0 0.76 0.57 0.16 0.37 0.0
0 40.0 19.0 15.0 6.0 0.41 0.05 0.88 0.84 0.0 0.91 0.34 0.22 0.3 0.0 0.54 0.41 0.32 0.99 0.0 0.49 0.97 0.32 0.58 0.0
0 25.0 8.0 13.0 14.0 0.09 0.04 0.5 0.64 0.0 0.96 0.86 0.14 0.36 0.0 0.23 0.8 0.55 0.21 0.0 0.82 0.57 0.43 0.52 0.0
1 9.0 4.0 15.0 6.0 0.79 0.07 0.71 0.93 0.0 0.74 0.46 0.34 0.38 0.0 0.08 0.43 0.9 0.93 0.0 0.22 0.5 0.3 0.71 0.0
1 15.0 18.0 20.0 7.0 0.65 0.98 0.68 0.39 0.0 0.41 0.02 0.14 0.42 0.0 1.0 0.43 0.65 0.77 0.0 0.2 0.93 0.7 0.42 0.0
0 36.0 6.0 20.0 10.0 0.42 0.18 0.07 0.25 0.0 0.9 0.77 0.76 0.7 0.0 0.4 0.1 0.66 0.05 0.0 0.92 0.04 0.53 0.21 0.0
1 23.0 23.0 23.0 29.0 0.19 0.85 0.87 0.03 0.0 0.95 0.64 0.05 0.8 0.0 0.84 0.6 0.49 0.87 0.0 0.21 0.91 0.01 0.63 0.0
0 30.0 1.0 12.0 1.0 0.47 0.61 0.29 0.45 0.0 0.19 0.78 0.98 0.18 0.0 0.87 0.53 0.34 0.49 0.0 0.69 0.75 0.74 0.07 0.0
0 45.0 16.0 15.0 8.0 0.73 0.98 0.64 0.89 0.0 0.62 0.56 0.44 0.35 0.0 0.21 0.3 0.37 0.53 0.0 0.8 0.42 0.45 0.88 0.0
1 11.0 17.0 11.0 1.0 0.01 0.17 0.09 0.32 0.0 0.18 0.6 0.69 0.99 0.0 0.73 0.92 0.43 0.27 0.0 0.22 0.7 0.62 0.02 0.0
0 54.0 8.0 14.0 5.0 0.3 0.99 0.28 0.96 0.0 0.85 0.47 0.29 0.19 0.0 0.06 0.15 0.56 0.27 0.0 0.22 0.46 0.45 0.36 0.0
0 40.0 4.0 29.0 19.0 0.2 0.41 0.61 0.36 0.0 0.92 0.32 0.04 0.01 0.0 0.34 0.13 0.43 0.45 0.0 0.95 0.03 0.29 0.36 0.0
1 32.0 25.0 13.0 1.0 0.72 0.75 0.62 0.35 0.0 0.84 0.31 0.57 0.74 0.0 0.24 0.38 0.67 0.59 0.0 0.76 0.14 0.4 0.53 0.0
0 16.0 15.0 16.0 29.0 0.21 0.42 0.94 0.5 0.0 0.79 0.77 0.59 0.49 0.0 0.22 0.28 0.71 0.5 0.0 0.04 0.66 0.03 0.76 0.0
1 33.0 14.0 18.0 19.0 0.77 0.37 0.44 0.44 0.0 0.28 0.69 0.82 0.51 0.0 0.37 0.92 0.32 0.07 0.0 0.96 0.46 0.48 0.3 0.0
0 28.0 21.0 15.0 29.0 0.98 0.99 0.84 0.74 0.0 0.03 0.56 0.79 0.04 0.0 0.52 0.35 0.04 0.12 0.0 0.17 1.0 0.97 0.88 0.0
0 38.0 8.0 7.0 28.0 0.09 0.5 0.64 0.35 0.0 0.59 0.9 0.57 0.06 0.0 0.35 0.69 0.59 0.46 0.0 0.21 0.84 0.6 0.91 0.0
0 43.0 12.0 12.0 12.0 0.37 0.52 0.91 0.08 0.0 0.39 0.67 0.72 0.37 0.0 0.11 0.68 0.49 0.22 0.0 0.49 0.67 0.09 0.83 0.0
0 54.0 6.0 18.0 9.0 0.6 0.33 0.4 0.42 0.0 0.66 0.5 0.15 0.39 0.0 0.45 0.03 0.5 0.97 0.0 0.88 0.47 0.71 0.64 0.0
0 30.0 0.0 17.0 1.0 0.09 0.33 0.57 0.68 0.0 0.59 0.53 0.88 0.5 0.0 0.52 0.4 0.48 0.06 0.0 0.6 0.94 0.17 0.48 0.0
0 45.0 2.0 14.0 27.0 0.55 0.41 0.08 0.62 0.0 0.86 0.28 0.77 0.14 0.0 0.75 0.75 0.19 0.96 0.0 0.39 0.17 0.52 0.82 0.0
1 9.0 29.0 26.0 10.0 0.35 0.48 0.04 0.33 0.0 0.53 0.14 0.17 0.77 0.0 0.35 0.15 0.24 0.6 0.0 0.13 0.62 0.29 0.59 0.0
0 38.0 8.0 4.0 16.0 0.13 0.03 0.88 0.37 0.0 0.92 0.9 0.29 0.17 0.0 0.94 0.38 0.72 0.85 0.0 0.16 0.57 0.57 0.29 0.0
1 23.0 2.0 25.0 27.0 0.91 0.14 0.02 0.84 0.0 0.1 0.86 0.04 0.34 0.0 0.81 0.32 0.34 0.78 0.0 0.67 0.44 0.74 0.35 0.0
0 26.0 8.0 30.0 28.0 0.12 0.5 0.95 0.14 0.0 0.21 0.18 0.1 0.44 0.0 0.9 0.06 0.75 0.01 0.0 0.08 0.62 0.28 0.06 0.0
0 50.0 8.0 2.0 19.0 0.67 0.48 0.46 0.15 0.0 0.55 0.08 0.76 0.15 0.0 0.76 0.23 0.83 0.44 0.0 0.93 0.7 0.77 0.12 0.0
0 51.0 9.0 1.0 30.0 0.53 0.83 0.66 0.3 0.0 0.09 0.4 0.3 0.34 0.0 0.05 0.28 0.28 0.99 0.0 0.92 0.0 0.44 0.97 0.0
0 45.0 2.0 5.0 0.0 0.45 0.71 0.02 0.39 0.0 0.93 0.93 0.26 0.42 0.0 0.03 0.66 0.57 0.68 0.0 0.77 0.57 0.65 0.86 0.0
1 26.0 7.0 25.0 9.0 0.97 0.99 0.86 0.98 0.0 0.8 0.24 0.53 0.27 0.0 0.89 0.64 0.66 0.47 0.0 0.29 0.56 0.84 0.99 0.0
0 24.0 26.0 6.0 16.0 0.88 0.54 0.47 0.13 0.0 0.71 0.5 0.01 1.0 0.0 0.77 0.33 0.97 0.7 0.0 0.2 0.09 0.29 0.7 0.0
0 20.0 0.0 19.0 12.0 0.94 0.34 0.42 0.32 0.0 0.7 0.39 0.48 0.92 0.0 0.93 0.93 0.29 0.6 0.0 0.72 0.87 0.11 0.63 0.0
0 3.0 18.0 6.0 27.0 0.72 0.76 0.67 0.26 0.0 0.89 0.3 0.02 0.87 0.0 0.75 0.38 0.85 0.15 0.0 0.75 0.36 0.63 0.3 0.0
0 16.0 21.0 29.0 30.0 0.5 0.43 0.8 0.7 0.0 0.83 0.98 0.91 0.55 0.0 0.49 0.31 0.24 0.56 0.0 0.28 0.67 0.77 0.89 0.0
0 33.0 14.0 25.0 6.0 0.09 0.15 0.22 0.95 0.0 0.89 0.91 0.24 0.6 0.0 0.53 0.64 0.6 0.21 0.0 0.99 0.83 0.09 0.99 0.0
1 25.0 23.0 25.0 10.0 0.48 0.75 0.43 0.23 0.0 0.65 0.86 0.78 0.28 0.0 0.34 0.04 0.63 0.44 0.0 0.34 0.35 0.84 0.16 0.0
1 11.0 3.0 23.0 1.0 0.64 0.14 0.12 0.44 0.0 0.11 0.87 0.59 0.75 0.0 0.54 0.48 0.8 0.62 0.0 0.24 0.25 0.46 0.67 0.0
0 4.0 11.0 10.0 1.0 0.92 0.47 1.0 0.32 0.0 0.47 0.46 0.33 0.59 0.0 0.63 0.35 0.88 0.26 0.0 0.73 0.65 0.5 0.62 0.0
0 25.0 19.0 9.0 9.0 0.85 0.96 0.34 0.71 0.0 0.56 0.9 1.0 0.57 0.0 0.25 0.0 0.92 0.21 0.0 0.23 0.8 0.57 0.88 0.0
0 11.0 14.0 11.0 13.0 0.83 0.3 0.74 0.34 0.0 0.06 0.82 0.13 0.51 0.0 0.93 0.15 0.66 0.34 0.0 0.52 0.77 0.94 0.85 0.0
0 42.0 23.0 29.0 19.0 0.89 0.34 0.12 0.35 0.0 0.3 0.58 0.48 0.49 0.0 0.49 0.99 0.95 0.77 0.0 0.77 0.12 0.95 0.13 0.0
1 12.0 23.0 24.0 19.0 0.8 0.33 0.02 0.55 0.0 0.29 0.37 0.75 0.76 0.0 0.34 0.33 0.78 0.54 0.0 0.38 0.7 0.12 0.52 0.0
0 14.0 20.0 17.0 4.0 0.1 0.92 0.12 0.67 0.0 0.6 0.3 0.01 0.68 0.0 0.74 0.05 0.0 0.16 0.0 0.91 0.66 0.25 0.85 0.0
0 39.0 5.0 17.0 19.0 0.57 0.95 0.68 0.36 0.0 0.18 0.37 0.35 0.26 0.0 0.74 0.01 0.22 0.08 0.0 0.14 0.79 0.75 0.64 0.0
0 39.0 18.0 16.0 7.0 0.95 0.35 0.09 0.8 0.0 0.84 0.23 0.67 0.71 0.0 0.74 0.73 0.99 0.32 0.0 0.13 0.06 0.63 0.01 0.0
0 6.0 15.0 25.0 0.0 0.79 0.77 0.85 0.58 0.0 0.07 0.03 0.27 0.88 0.0 0.58 0.71 0.41 0.96 0.0 0.13 0.07 0.51 0.32 0.0
0 8.0 26.0 4.0 19.0 0.02 0.29 0.07 0.02 0.0 0.63 0.1 0.56 0.19 0.0 0.45 0.91 0.42 0.76 0.0 0.14 0.6 0.32 0.73 0.0
0 6.0 2.0 29.0 7.0 0.55 0.52 0.42 0.57 0.0 0.04 0.32 0.44 0.4 0.0 0.14 0.9 1.0 0.5 0.0 0.99 0.5 0.63 0.18 0.0
0 30.0 25.0 10.0 1.0 0.09 0.57 0.32 0.18 0.0 0.29 0.61 0.9 0.65 0.0 0.72 0.5 0.26 0.63 0.0 0.37 0.2 0.11 0.84 0.0
1 43.0 26.0 18.0 9.0 0.84 0.91 0.8 0.67 0.0 0.65 0.2 0.27 0.93 0.0 0.46 0.07 0.93 0.66 0.0 0.82 0.79 0.83 0.99 0.0
0 54.0 14.0 9.0 1.0 0.95 0.04 0.08 0.09 0.0 0.78 0.75 0.9 0.84 0.0 0.51 0.64 0.72 0.9 0.0 0.2 0.73 0.48 0.57 0.0
0 20.0 25.0 25.0 29.0 0.67 0.63 0.47 0.27 0.0 0.89 0.9 0.1 0.87 0.0 0.41 0.16 0.2 0.74 0.0 0.93 0.18 0.69 0.17 0.0
0 44.0 14.0 25.0 18.0 0.2 0.36 0.25 0.75 0.0 0.75 0.48 0.54 0.87 0.0 0.67 0.69 0.87 0.58 0.0 0.29 0.77 0.57 0.71 0.0
0 26.0 11.0 16.0 0.0 0.39 0.52 0.21 0.45 0.0 0.9 0.73 0.03 0.89 0.0 0.23 0.7 0.98 0.54 0.0 0.86 0.34 0.42 0.61 0.0
1 24.0 1.0 28.0 11.0 0.8 0.51 0.73 0.47 0.0 0.75 0.53 0.87 0.68 0.0 0.27 0.62 0.13 0.75 0.0 0.63 0.66 0.74 0.06 0.0
0 41.0 16.0 3.0 25.0 0.35 0.32 0.62 0.23 0.0 0.06 0.39 0.24 0.02 0.0 0.63 0.82 0.83 0.56 0.0 0.93 0.42 0.03 0.65 0.0
1 9.0 19.0 14.0 25.0 0.71 0.61 0.59 0.42 0.0 0.12 0.64 0.7 0.14 0.0 0.94 0.92 0.63 0.6 0.0 0.48 0.51 0.09 0.73 0.0
1 1.0 12.0 26.0 3.0 0.33 0.28 0.81 0.73 0.0 0.88 0.3 0.03 0.24 0.0 0.44 0.27 0.99 0.53 0.0 0.67 0.61 0.09 0.43 0.0
0 26.0 9.0 26.0 26.0 0.69 0.39 0.97 0.66 0.0 0.51 0.09 0.45 0.96 0.0 0.55 0.77 0.33 0.62 0.0 0.4 0.05 0.34 0.43 0.0
0 9.0 28.0 20.0 13.0 0.38 0.6 0.54 0.49 0.0 0.23 0.98 0.12 0.73 0.0 0.5 0.72 0.53 0.59 0.0 0.38 0.84 0.15 0.28 0.0
1 34.0 13.0 9.0 4.0 0.67 0.51 0.49 0.11 0.0 0.09 0.57 0.33 0.82 0.0 0.99 0.62 0.53 0.02 0.0 0.19 0.49 0.61 0.81 0.0
0 44.0 22.0 3.0 9.0 0.59 0.58 0.19 0.77 0.0 0.38 0.24 0.66 0.87 0.0 0.7 0.09 0.41 0.23 0.0 0.14 0.67 0.68 0.84 0.0
1 28.0 3.0 12.0 17.0 0.57 0.15 0.33 0.47 0.0 0.15 0.21 0.05 0.24 0.0 0.54 0.12 0.17 0.97 0.0 0.06 0.99 0.55 0.02 0.0
0 2.0 4.0 0.0 10.0 0.2 0.91 0.58 0.77 0.0 0.36 0.0 0.4 0.39 0.0 0.89 0.46 0.62 0.47 0.0 0.11 0.46 0.29 0.47 0.0
0 31.0 25.0 29.0 17.0 0.73 0.21 0.3 0.96 0.0 0.74 0.49 0.13 0.11 0.0 0.27 0.99 0.44 0.77 0.0 0.07 0.48 0.69 0.93 0.0
0 37.0 25.0 24.0 28.0 0.87 0.54 0.29 0.8 0.0 0.23 0.31 0.64 0.5 0.0 0.48 0.47 0.18 0.26 0.0 0.88 0.81 0.08 0.18 0.0
0 44.0 1.0 12.0 29.0 0.61 0.4 0.34 0.08 0.0 0.92 0.68 0.58 0.39 0.0 0.25 0.84 0.04 0.33 0.0 0.73 0.42 0.75 0.86 0.0
0 13.0 4.0 8.0 28.0 0.36 0.31 0.84 0.73 0.0 0.33 0.59 0.73 0.26 0.0 0.55 0.12 0.03 0.43 0.0 0.32 0.36 0.3 0.73 0.0
1 35.0 18.0 10.0 20.0 0.64 0.12 0.13 0.23 0.0 0.96 0.09 0.81 0.86 0.0 0.75 0.01 0.01 0.59 0.0 0.57 0.78 0.74 0.89 0.0
0 52.0 11.0 21.0 6.0 0.71 0.01 0.74 0.67 0.0 0.22 0.61 0.32 0.72 0.0 0.64 0.3 0.49 0.83 0.0 0.28 0.75 0.15 0.75 0.0
0 54.0 21.0 7.0 25.0 0.28 0.35 0.73 0.43 0.0 0.69 0.62 0.66 0.07 0.0 0.32 0.19 0.56 0.57 0.0 0.03 0.53 0.62 0.32 0.0
0 28.0 29.0 28.0 22.0 0.48 0.52 0.94 0.06 0.0 0.18 0.64 0.26 0.8 0.0 0.28 0.95 0.91 0.01 0.0 0.0 0.58 0.95 0.34 0.0
1 8.0 15.0 20.0 1.0 0.94 0.58 0.35 0.43 0.0 0.53 0.3 0.34 0.9 0.0 0.31 0.19 0.99 0.89 0.0 0.17 0.3 0.36 0.7 0.0
0 8.0 27.0 10.0 29.0 0.89 0.73 0.99 0.82 0.0 0.22 0.5 0.42 0.43 0.0 0.44 0.45 0.68 0.91 0.0 0.03 0.39 0.67 0.6 0.0
0 51.0 28.0 22.0 2.0 0.28 0.94 0.14 0.32 0.0 0.64 0.51 0.87 0.33 0.0 0.58 0.3 0.71 0.37 0.0 0.36 0.47 0.15 0.54 0.0
